17
893 920
675 905 747
14 537 -133
262 229 881
241 694 714
232 304 -995
861 661 41
51 305 8
27 528 -420
284 815 755
814 2 247
641 829 504
897 911 -271
284 216 -518
443 444 -709
481 907 -815
791 63 -697
795 108 -219
316 204 -177
900 499 741
410 380 -655
570 614 512
282 728 761
578 804 -308
108 36 382
469 747 -757
909 223 323
752 718 550
903 787 204
202 142 81
906 735 92
246 456 489
712 640 314
195 445 232
71 892 954
736 60 -965
289 849 -218
523 718 -339
535 177 626
262 421 -514
27 253 988
894 130 837
829 663 455
207 901 -903
813 554 809
113 434 -36
99 95 -464
717 611 -327
573 865 -748
789 881 302
742 194 475
589 324 556
92 271 390
314 638 140
715 724 -500
538 205 181
887 588 -836
871 518 -156
623 850 -327
13 57 -270
392 474 -67
629 64 -531
77 611 -129
195 243 34
548 314 466
893 896 176
124 484 -644
37 731 258
406 52 88
455 135 -603
706 597 73
227 732 -428
596 434 346
839 208 -779
32 519 -647
401 303 -161
358 94 960
666 630 -48
672 814 289
370 188 -92
671 794 231
292 699 25
559 701 779
451 567 316
481 917 -969
64 832 -577
470 731 -319
707 700 337
887 133 842
261 92 -998
678 73 -610
820 197 -733
439 890 487
664 768 855
765 781 620
239 498 -590
819 271 -220
467 114 -283
370 696 569
626 699 462
506 111 -774
387 816 15
406 834 -195
631 730 113
4 898 -661
686 182 550
389 784 -516
523 844 -315
815 496 -897
856 829 696
432 451 -83
766 870 256
851 927 695
782 689 787
580 813 638
344 170 -679
371 279 -359
804 108 877
80 227 279
369 126 -115
777 57 -354
773 170 -686
752 298 788
565 586 682
644 927 -910
161 924 875
328 701 -11
612 841 -101
33 825 -284
127 874 -483
22 536 -224
522 772 -775
686 325 -661
301 322 24
913 22 14
778 646 432
452 896 957
2 451 -183
823 241 -335
250 816 -289
9 639 251
401 590 545
617 643 143
805 241 -705
420 178 45
591 61 -287
580 223 963
184 625 99
293 860 146
422 882 186
685 511 440
784 615 -807
117 779 -642
149 215 -52
272 187 893
83 602 -137
797 842 184
382 390 876
854 52 -169
375 640 -812
694 725 -669
743 133 583
260 67 -687
5 6 -594
798 356 -455
232 51 -228
641 427 631
843 405 -780
543 273 533
801 534 728
526 447 366
183 830 59
880 55 863
629 627 374
229 22 -406
206 556 437
915 897 -816
46 158 637
915 106 407
711 660 412
505 178 731
396 516 205
321 619 956
430 263 414
362 364 774
659 909 -634
832 157 623
697 131 -142
898 74 244
210 750 -525
448 647 676
366 744 72
398 49 944
605 835 -339
203 256 69
564 643 -787
520 578 -653
437 788 -340
105 536 447
407 882 370
831 418 -116
193 311 -310
584 146 190
646 409 308
885 481 413
708 638 82
335 280 78
121 787 376
4 478 75
23 757 463
792 138 -122
620 230 -193
653 545 438
226 803 -69
875 30 -251
621 815 373
283 297 224
235 180 -927
664 639 396
674 212 -7
87 196 511
166 48 551
906 510 13
124 660 -369
608 492 -532
825 693 883
82 516 77
91 47 -274
710 456 339
648 783 942
764 907 700
49 148 336
575 767 929
232 715 165
613 204 -126
639 177 -748
669 702 542
882 740 92
891 544 596
375 215 524
128 40 821
619 752 -983
129 62 -425
541 117 -686
832 825 178
611 594 -357
277 282 -820
231 412 -505
899 609 209
188 33 -419
392 311 -568
192 367 -882
869 540 807
865 32 398
765 317 -182
927 101 102
688 95 -143
291 305 -614
122 470 -731
18 168 653
676 816 -688
414 405 493
812 190 618
758 428 59
692 411 -14
83 35 -34
562 810 442
464 217 -896
611 390 567
71 587 -742
750 319 350
906 192 -660
505 371 -545
386 531 107
378 670 -339
41 493 243
395 98 -719
83 415 -629
791 386 -925
97 119 -759
89 646 74
532 442 865
486 721 641
794 852 694
594 752 499
225 323 107
27 921 140
207 393 -838
317 439 741
329 170 -47
429 695 -57
612 21 69
164 753 60
877 503 -412
395 540 -519
96 49 538
163 220 348
712 48 968
795 580 274
798 88 953
65 926 -105
915 384 -486
396 604 846
743 472 -660
133 541 484
824 452 275
570 565 50
611 281 251
777 237 -937
579 200 -959
655 54 -651
800 809 364
697 876 -556
220 518 184
228 39 621
904 185 -109
26 674 -151
330 645 860
680 583 -653
158 473 -938
251 665 220
46 783 -787
307 274 -22
366 65 33
162 788 953
353 462 -333
230 446 276
570 424 -141
401 509 -432
524 872 -897
537 306 -447
354 369 -668
60 651 -725
759 745 -538
539 179 -391
714 498 756
16 812 318
605 56 50
612 741 989
387 375 834
36 638 220
729 918 354
387 743 -968
695 719 -827
339 49 522
588 55 -554
705 514 -741
211 322 -958
190 80 92
7 438 382
444 320 149
752 355 345
891 61 933
386 114 790
433 326 -754
213 364 904
319 809 -60
275 721 650
91 541 -177
770 880 -914
704 113 -871
115 625 768
109 666 244
395 838 724
750 856 -695
265 515 -56
448 277 880
923 243 643
860 655 -365
253 373 -207
33 313 974
43 862 -208
503 921 168
10 585 852
822 400 -411
171 487 -626
620 769 -92
275 603 -961
344 715 -824
478 8 940
382 527 -605
211 590 -584
759 902 -185
437 240 -380
402 4 -560
699 709 -671
928 742 -459
237 537 -616
575 711 499
908 493 302
820 690 -60
152 655 625
494 154 673
272 485 -530
29 469 112
683 442 -670
896 518 -678
236 598 -559
271 879 -510
844 229 673
579 133 -129
747 672 53
357 341 -834
28 535 771
295 758 -781
928 721 -487
199 372 688
367 464 626
499 445 -519
561 447 -567
734 32 426
124 162 -375
726 702 -240
894 432 443
157 842 661
107 50 -619
203 925 699
878 36 -824
257 425 65
824 550 203
300 834 673
512 565 -465
93 540 -140
284 65 206
785 778 -992
244 793 -887
531 354 -767
143 851 964
34 667 -737
188 793 -734
684 194 48
812 834 -553
556 425 762
132 724 838
631 440 926
447 358 -931
526 394 -543
553 434 -949
674 226 481
706 74 -391
162 380 -754
633 793 -543
723 761 339
74 675 399
794 42 -807
419 612 -99
682 83 -214
32 814 768
457 752 -239
528 268 569
729 746 464
455 244 -57
79 264 -872
689 43 -682
783 325 568
150 712 -673
409 325 -346
12 271 904
682 684 936
212 574 -67
633 822 -725
110 381 -816
304 194 -356
280 676 -257
544 17 -309
852 80 -654
870 748 429
777 155 65
764 677 -923
337 59 -675
864 146 9
88 350 643
333 274 537
924 66 -447
507 572 -137
422 551 312
708 494 -446
562 346 17
361 249 726
370 547 726
773 429 772
581 705 -393
545 509 -692
213 478 136
126 267 991
882 636 52
883 149 322
41 755 -306
602 93 -526
281 641 894
83 308 -708
614 551 -296
763 424 -773
412 471 468
479 104 -732
747 920 271
908 607 564
733 150 328
212 449 -861
443 928 844
429 293 195
281 237 626
270 394 -516
587 616 -62
61 126 473
608 179 365
505 264 -59
550 653 592
187 773 534
332 670 405
919 6 -863
473 505 -544
386 283 -511
142 575 -659
15 205 157
563 864 430
827 792 280
691 774 857
904 713 558
365 561 896
130 65 -246
760 766 248
368 900 332
547 274 295
865 689 133
323 391 780
688 762 -885
802 829 -374
140 242 649
40 179 910
182 332 582
763 27 -949
172 27 -233
465 693 -362
301 342 -550
219 831 -171
247 352 -293
815 106 -382
155 118 884
897 248 202
114 723 -747
140 744 -344
885 824 343
874 494 921
49 215 696
623 547 799
291 186 -356
229 398 -62
415 794 250
319 90 -331
126 830 818
405 609 -990
632 668 -841
406 398 -167
700 38 223
453 356 -426
94 607 407
867 616 -502
89 749 -477
912 406 -834
51 590 975
342 30 -929
350 774 80
6 133 999
713 516 401
876 910 253
824 559 901
806 538 900
267 197 -628
200 278 -53
618 463 -476
141 854 -741
800 569 215
218 538 802
555 470 -951
30 550 -858
719 440 -481
527 711 -389
519 312 172
503 319 -822
471 804 876
197 673 -633
544 16 562
474 187 -160
193 465 -717
892 123 791
577 226 7
536 706 -977
853 837 -957
881 383 729
592 707 170
291 910 -736
92 337 393
102 928 -637
823 614 -869
80 320 161
862 358 424
663 351 270
523 479 50
731 926 -347
211 681 511
820 784 974
367 286 567
37 564 -568
398 59 703
787 678 476
906 921 -193
921 124 -970
277 595 -987
199 111 64
218 36 851
529 758 646
225 226 648
847 296 -933
747 861 -961
362 339 -722
861 503 52
359 232 562
734 753 -132
484 874 -778
615 273 -951
382 479 853
371 837 275
718 395 -657
605 491 -49
758 38 -70
152 781 356
255 758 43
463 872 460
331 682 -857
538 155 815
79 248 168
900 350 712
536 219 46
90 674 40
661 844 712
488 277 989
459 126 -682
6 603 199
48 529 -948
531 592 166
388 15 -69
15 626 -340
782 304 89
763 710 117
147 414 904
563 497 418
449 428 -318
722 887 130
40 657 64
220 879 405
146 283 917
392 390 378
860 478 -724
306 309 670
820 398 -853
619 196 -69
598 342 901
269 520 71
887 319 814
877 591 -144
326 483 -240
390 571 265
138 628 897
313 317 -395
775 638 -596
287 519 52
219 357 375
776 689 -743
154 105 -904
392 740 -370
788 602 666
613 760 -517
534 891 -580
699 381 -368
231 494 579
643 87 -998
750 151 578
383 190 -985
444 101 -788
735 906 -425
101 191 871
714 766 457
556 507 195
10 171 -704
875 396 -439
579 869 -953
152 675 -878
870 608 -340
838 861 -772
65 883 538
199 42 -371
308 500 -466
6 715 -952
142 612 714
531 382 -145
627 741 126
105 847 -753
165 382 611
54 46 -124
86 565 -661
22 234 -708
265 467 741
496 292 170
583 898 865
187 571 839
778 203 -924
665 570 -29
721 345 51
126 131 30
225 264 -513
335 289 599
276 515 996
550 844 306
460 394 -192
739 921 -138
189 680 430
397 446 626
525 387 807
326 153 689
390 292 -46
606 85 64
623 524 469
258 421 -198
452 926 -996
286 471 76
509 48 -280
233 447 -578
871 361 -484
47 646 -889
343 723 -370
270 43 -222
626 462 836
453 752 -796
230 437 -265
546 418 667
730 813 425
268 178 709
94 319 616
747 858 880
459 452 -235
435 704 480
380 851 -599
763 889 -991
427 11 -741
445 440 -963
491 729 548
94 510 -692
20 184 261
743 529 597
297 440 -336
725 668 -489
575 861 981
120 876 100
811 752 -727
762 478 -655
923 121 452
72 184 -994
854 197 -720
882 185 10
695 627 542
265 797 -366
104 895 760
709 888 809
594 393 740
483 324 -739
887 586 -231
204 864 -626
237 860 616
436 624 -885
294 100 366
280 100 178
679 756 -971
74 771 95
415 418 -913
113 498 -604
15 583 -958
465 212 6
238 734 370
187 835 511
38 327 273
318 320 323
211 386 -789
787 171 -215
705 630 374
812 877 -760
675 73 10
343 127 -219
301 168 -323
382 439 -259
692 791 -267
64 473 729
474 889 880
28 786 277
147 625 -16
457 759 -338
735 374 678
829 251 -319
490 895 550
769 318 -755
620 149 -983
68 367 263
290 107 -794
264 478 93
446 393 900
810 448 -192
374 724 721
118 825 291
520 429 -364
103 640 131
750 856 623
865 988
61 756 136
169 146 -750
775 322 542
269 106 611
840 214 235
812 553 39
499 526 392
373 34 -732
531 801 -117
774 541 -778
201 317 138
232 664 -307
54 125 524
437 458 612
311 716 -938
553 474 -180
771 417 -972
317 14 -238
528 230 -716
278 540 -267
755 805 604
689 555 426
143 29 523
4 86 942
168 132 206
679 248 905
555 440 -126
170 212 -335
110 97 160
681 126 274
598 728 -540
100 811 -974
234 837 -877
612 369 835
319 159 -906
817 246 884
643 141 -673
52 359 825
557 863 269
743 37 -615
731 327 385
161 798 -322
793 250 569
216 833 376
153 593 862
356 175 -582
516 843 515
741 636 840
433 297 -959
779 705 304
391 819 152
216 433 444
178 482 888
857 636 -945
713 511 -317
317 376 -52
471 99 -508
192 71 -423
93 838 -698
503 822 518
184 234 456
583 151 629
500 281 915
61 129 944
67 453 472
817 422 709
22 494 691
773 200 352
243 10 -166
204 620 929
508 466 994
487 443 573
666 388 -549
645 71 506
582 258 -73
448 441 511
288 441 510
227 321 -737
320 190 -954
289 173 751
208 515 -36
422 429 878
561 806 -737
661 369 -312
824 185 610
580 160 -204
735 834 -166
640 311 -955
506 41 430
37 78 -657
770 59 122
126 730 -76
258 140 576
622 389 310
90 540 731
533 471 -915
238 224 -673
557 674 -304
363 237 649
98 399 -353
763 406 -888
474 812 -900
795 642 494
32 823 -59
667 523 -671
236 531 -287
742 362 550
538 443 -764
421 241 295
725 465 -411
490 517 -827
56 166 -325
270 385 -937
406 383 927
374 440 -231
566 458 731
7 479 -860
613 778 -818
178 484 111
197 415 -428
820 515 -162
661 15 -502
561 705 -330
200 723 35
112 114 322
717 125 -61
286 745 163
390 638 -237
592 653 403
677 422 302
140 281 0
591 623 -91
808 615 881
211 400 -876
222 626 -988
831 208 -732
762 322 998
259 238 930
327 313 848
429 530 -570
800 38 981
110 351 90
695 779 302
508 552 -173
358 339 -860
130 462 668
254 457 -192
38 731 -434
580 170 -395
601 520 -235
198 149 -569
140 471 145
111 348 815
565 79 -258
216 238 438
234 490 -173
388 768 -395
19 851 940
681 236 138
157 217 151
411 413 525
836 112 68
465 187 504
286 241 791
494 564 -869
78 142 462
687 23 -816
714 532 -402
273 219 -565
289 644 -155
294 327 619
179 70 -360
552 375 -653
419 592 108
479 255 -566
721 818 -896
756 772 -256
608 256 785
401 492 -581
425 541 776
273 721 -55
750 562 464
726 725 -784
193 367 -257
570 486 967
350 78 308
128 830 -813
738 632 -760
623 164 -277
268 34 -225
421 831 878
551 529 140
482 834 -472
605 26 974
154 542 767
83 71 883
767 497 -306
486 579 -470
330 177 719
609 327 -91
673 7 -168
3 800 186
388 735 882
544 445 -133
431 257 101
8 850 -356
23 384 330
329 649 -814
702 796 -570
214 205 -489
624 126 907
544 613 -985
512 8 -951
565 506 312
201 296 929
853 166 -462
463 632 35
703 787 -100
348 470 660
200 177 -744
91 624 809
405 221 799
857 102 409
292 108 -637
128 760 -147
52 215 898
428 765 -409
405 243 333
288 395 526
308 196 -388
385 326 -426
537 212 -5
607 537 798
54 74 -106
587 669 -765
189 97 474
615 159 971
824 99 643
624 493 300
733 373 -14
610 399 448
77 675 815
822 722 316
667 13 -351
397 744 -948
561 556 -666
134 64 698
249 747 -874
167 458 -418
338 28 -795
239 84 642
636 289 300
478 588 499
666 374 293
29 436 -805
626 287 -964
411 122 193
209 321 383
762 563 -988
506 797 -370
847 624 -609
510 455 918
268 528 53
226 129 -37
730 661 -386
625 588 892
427 746 -326
203 299 -249
476 614 593
280 296 803
491 650 888
696 105 538
11 212 137
9 304 -376
784 218 -377
393 138 -632
650 288 833
69 798 -949
527 801 -14
774 556 -566
586 679 902
678 259 -971
193 611 259
274 563 -297
721 21 -993
699 279 -140
104 72 407
232 146 -931
309 451 -126
230 256 854
707 116 -551
163 788 110
337 350 916
274 574 -648
326 647 334
602 31 116
545 42 438
494 155 -612
621 799 405
184 488 -665
246 394 232
353 622 301
745 727 -372
676 109 965
541 842 -923
220 39 403
670 623 475
529 825 -97
382 653 -899
85 841 695
301 848 -26
662 446 -200
337 620 -514
270 7 -211
344 811 970
562 577 -791
269 169 379
705 270 -539
522 290 -132
486 660 -538
204 261 801
296 95 873
459 412 -934
99 327 672
532 571 -835
77 78 -344
174 521 447
96 589 45
236 47 -206
513 402 317
354 418 -520
672 702 -65
152 352 -286
91 728 -265
620 730 123
816 658 -118
471 173 869
776 690 -770
94 331 -754
172 746 -530
226 232 832
143 68 -480
293 212 158
341 336 -827
601 452 -921
779 44 524
592 656 808
655 89 253
787 375 65
762 426 896
106 618 476
605 388 -992
306 665 -729
596 76 -583
469 532 -380
843 424 680
582 472 954
24 59 -536
111 643 465
356 23 204
581 807 28
299 336 999
56 281 293
648 426 -732
857 203 752
827 368 -372
76 475 -406
216 443 384
522 26 -6
97 207 -804
352 524 277
415 380 -724
235 517 644
780 522 -997
777 202 577
17 754 -665
814 842 -383
292 494 466
698 107 -916
219 222 821
15 788 586
849 154 529
383 174 613
625 95 -381
169 792 -379
608 200 -93
491 316 -990
500 235 854
659 222 -323
841 260 235
676 270 -51
788 345 577
294 289 728
538 564 -479
380 829 439
172 499 404
7 297 381
596 530 -246
385 693 627
80 229 276
375 861 -80
366 375 -472
440 256 -629
357 643 988
170 802 -359
424 429 -880
677 443 85
556 195 -298
853 166 -74
423 568 416
513 859 47
791 232 691
746 355 -600
748 265 926
305 855 10
775 545 -797
277 445 -742
276 61 698
29 94 -613
80 247 -645
634 102 -859
233 820 -169
391 109 -764
784 708 580
692 481 -608
781 199 300
535 152 327
754 434 605
689 528 -743
442 503 -787
521 268 -665
314 28 265
619 166 313
469 577 -87
643 517 912
88 757 869
760 170 545
473 17 597
570 60 -670
204 275 871
372 160 131
565 65 428
546 43 -883
499 564 -940
198 222 -859
102 558 -722
817 854 -968
512 830 869
276 72 -212
266 455 101
153 634 -318
405 31 -794
175 275 -963
632 636 -368
135 264 20
258 161 284
626 826 308
556 725 838
625 136 -146
182 489 -994
312 430 -505
572 745 971
342 128 204
518 815 31
583 863 -893
444 665 906
495 581 -438
843 383 774
387 286 -272
535 522 -649
489 469 -422
710 4 133
5 650 -648
5 764 440
546 697 662
309 56 -496
358 569 -482
702 603 65
368 481 -46
178 473 -25
217 457 -567
796 482 144
398 704 465
246 550 -868
603 748 954
717 169 971
311 112 816
102 224 771
864 474 846
85 456 910
696 524 796
55 387 -623
620 532 -335
305 805 -161
10 500 -712
467 562 -894
161 33 -681
160 764 -297
62 772 -775
349 671 334
414 664 -618
378 364 799
670 1 905
517 250 190
851 144 48
329 659 -120
58 350 -903
420 840 135
801 47 112
89 381 -681
505 299 -505
78 100 -195
636 689 -838
245 486 811
477 21 -596
300 172 -14
542 373 810
624 257 -389
719 87 971
505 383 -237
155 99 95
842 659 -672
718 362 295
767 855 342
432 857 -79
294 279 -336
501 86 355
388 364 984
716 188 802
119 242 366
111 545 -535
696 266 -475
86 401 -480
33 731 734
4 577 284
331 35 646
249 827 -237
667 141 -264
347 583 676
61 438 -40
553 377 126
312 241 12
81 294 -465
675 76 246
334 764 988
442 359 596
163 81 317
343 462 184
578 134 569
783 547 -951
239 451 -318
169 795 -35
135 218 -274
584 857 -73
601 528 -544
220 635 662
183 832 -485
545 646 930
494 790 -81
763 234 -783
12 599 -576
125 666 748
661 479 -40
408 348 -433
451 297 60
432 54 -45
646 634 -54
405 228 600
696 714 -680
797 530 803
575 637 -815
547 612 889
735 293 582
419 73 -224
470 419 -869
299 611 417
565 788 701
330 75 759
591 298 798
118 742 -964
188 599 -15
202 346 -633
554 97 -116
291 590 207
410 444 670
785 504 11
252 363 740
500 361 -444
847 616 976
305 468 -611
187 769 941
385 273 623
451 387 124
468 375 85
337 191 606
276 680 171
488 139 -455
647 422 235
418 636 457
435 390 -734
814 607 587
791 348 30
244 210 -679
192 57 -774
693 156 674
798 524 -32
608 148 162
75 714 258
600 101 -141
670 627 446
725 642 808
277 40 180
245 276 419
108 96 435
765 146 -22
206 225 -529
551 340 -516
334 731 98
798 38 417
567 755 -182
859 341 72
564 752 -263
337 571 94
38 394 -669
546 292 -223
22 136 -585
518 271 838
632 822 316
714 690 -977
168 264 -284
586 147 -970
384 241 -603
346 505 -509
672 397 605
484 309 780
466 105 -500
214 402 941
388 431 82
776 249 471
24 445 -22
806 743 -301
466 33 250
540 660 274
834 750 497
572 190 52
393 30 848
43 204 539
372 438 343
195 638 -678
165 485 -749
281 330 911
849 529 -484
247 109 869
653 684 263
395 693 276
152 608 -823
298 493 545
429 517 -725
566 807 109
813 295 -456
454 261 707
359 145 863
753 276 307
503 807 112
517 416 -378
712 718 202
344 663 451
135 380 200
299 670 -562
743 783 467
92 303 450
818 419 -117
224 404 -738
611 802 -758
817 375 484
835 272 -579
12 809 96
4 596 629
326 846 -172
803 173 421
807 799 841
656 562 -202
537 758 -560
605 856 534
710 827 -809
38 553 -685
513 525 266
851 166 326
357 136 60
598 337 -315
569 179 -760
707 769 -518
426 588 392
175 77 -337
7 257 228
577 16 -41
789 768 955
622 620 799
391 521 -717
768 851 -947
395 839 289
472 594 -90
807 216 389
288 735 -658
606 404 14
287 710 -464
339 22 495
347 438 238
559 783 974
235 767 571
526 732 501
672 804 -748
428 386 -624
799 805 850
744 596 376
276 717 314
262 222 710
433 75 -187
527 60 -455
459 441 935
715 398 -112
524 668 -350
124 601 736
698 555 -687
425 693 956
853 815 855
856 731 964
437 424 -428
644 401 -118
417 690 -569
216 852 -333
294 802 -692
557 191 973
423 596 -952
122 643 -867
814 290 -240
509 802 650
617 657 -164
231 574 118
213 847 876
280 532 -918
