19
957 1951
383 122 585
521 89 677
111 128 42
426 212 379
642 8 222
965 47 33
222 969 503
486 531 976
179 718 104
989 982 872
916 872 972
853 280 591
617 394 455
392 233 485
100 414 503
20 590 293
918 260 471
682 718 550
245 599 189
769 478 303
489 111 949
252 774 534
183 211 441
568 565 849
16 986 696
306 476 256
276 325 460
325 639 228
111 496 235
324 325 253
292 656 995
125 362 856
481 782 49
856 819 375
649 795 180
484 848 33
659 239 234
648 510 846
729 588 212
76 115 427
196 116 80
271 925 270
5 783 361
249 442 916
630 684 326
83 811 702
267 500 624
809 562 587
950 431 966
981 732 291
34 822 231
795 491 710
895 45 276
314 320 788
711 810 969
750 870 867
818 358 535
388 273 912
315 719 283
115 877 314
311 721 712
912 768 642
751 587 827
855 704 897
524 864 169
458 122 490
903 259 745
573 14 683
43 615 749
48 432 192
988 763 583
323 368 201
737 250 620
309 737 653
197 393 550
270 630 851
846 369 417
436 502 311
63 852 354
181 887 680
839 916 669
600 84 219
327 23 978
476 198 387
729 64 347
380 764 387
134 224 52
747 395 504
549 445 286
864 814 128
292 294 442
320 324 794
386 935 147
113 318 676
719 814 627
458 84 390
370 923 145
414 145 970
156 764 820
803 744 181
201 92 821
874 599 274
710 216 783
354 809 810
302 185 777
34 4 943
704 673 145
421 39 556
221 331 665
91 802 551
239 634 417
879 621 141
115 923 510
682 758 275
121 277 54
324 174 52
683 600 612
684 623 800
687 130 486
346 470 803
289 134 10
47 805 418
821 701 588
888 134 832
813 623 855
886 381 733
697 62 766
596 667 110
748 170 146
552 293 139
696 262 158
716 925 417
94 140 616
826 248 76
302 968 278
519 439 269
580 456 585
854 183 985
183 3 656
623 675 264
472 951 539
208 427 227
933 527 865
898 401 581
45 68 411
390 95 986
894 262 390
517 181 635
660 391 843
90 219 367
657 101 731
277 237 148
346 659 32
184 843 179
215 851 355
728 79 207
602 73 611
782 591 222
25 869 160
245 563 512
320 729 785
873 775 167
884 764 988
786 373 13
782 327 977
305 519 883
274 839 156
564 126 293
426 885 479
108 881 907
11 455 811
387 307 886
868 397 613
155 857 277
759 408 883
22 897 639
930 308 53
839 864 639
384 504 53
235 555 482
821 454 856
15 280 695
235 361 479
492 609 329
118 146 596
431 448 638
80 755 775
925 725 87
957 496 863
12 125 523
941 331 937
104 872 219
224 188 411
797 725 870
52 331 971
274 452 848
494 956 541
671 732 589
30 828 817
348 573 516
59 268 757
767 278 567
813 927 725
391 370 619
61 47 879
20 411 672
290 338 205
48 733 663
953 102 16
988 905 11
393 814 929
365 362 371
968 723 92
596 351 837
866 723 209
617 736 86
539 301 52
422 289 193
920 20 981
802 566 647
946 597 564
639 865 830
846 159 88
726 803 58
822 252 737
889 265 848
785 484 46
716 378 730
892 202 460
793 721 670
111 868 780
932 307 537
106 637 110
384 558 759
307 673 86
737 375 820
450 804 482
683 908 653
746 824 371
932 846 529
676 216 819
774 450 851
630 486 215
76 595 883
449 198 512
231 630 795
117 171 183
208 277 383
836 162 909
648 304 665
386 904 219
932 91 145
535 643 534
845 300 274
518 255 961
12 833 800
817 951 184
841 678 798
28 694 310
584 563 879
369 5 954
890 754 301
266 671 484
32 2 714
422 248 137
914 675 599
820 369 28
621 904 513
407 231 615
663 953 495
931 889 958
424 620 468
909 349 971
322 749 407
159 461 742
234 982 608
257 105 282
89 330 282
589 289 564
803 178 323
508 15 68
941 455 234
257 812 229
951 375 497
836 268 94
409 828 734
786 302 101
611 354 936
406 917 917
152 308 550
471 218 935
432 142 874
706 531 113
503 557 100
753 760 450
6 972 978
690 829 206
787 779 609
148 359 669
885 690 724
694 77 986
635 642 449
205 224 573
432 206 4
166 122 543
809 696 182
81 717 63
336 21 694
875 268 770
799 879 727
91 388 486
241 453 491
176 537 130
704 719 490
859 414 199
844 212 271
458 502 644
712 267 396
468 802 65
638 317 402
558 83 463
318 349 552
575 331 59
23 110 56
40 431 471
882 122 478
462 281 241
422 365 936
777 697 488
525 490 718
419 134 548
792 233 545
162 31 266
437 696 143
570 469 602
805 760 423
317 85 613
447 857 760
411 468 602
530 461 459
253 710 687
54 693 843
127 350 838
349 955 898
934 242 664
460 800 653
82 107 153
940 306 553
506 63 337
583 164 43
673 772 239
72 697 944
747 104 557
2 114 208
672 72 646
273 703 911
384 2 259
256 225 492
571 7 424
274 370 557
338 836 286
379 968 721
147 208 843
246 241 730
80 824 689
816 802 69
434 905 704
78 35 495
213 628 175
138 538 895
615 102 241
952 219 524
953 760 264
404 419 335
537 104 166
178 508 142
342 953 244
866 496 745
985 57 868
63 224 855
441 914 458
419 492 39
776 195 411
416 400 896
459 300 977
581 728 370
135 390 809
535 402 276
81 859 939
621 807 546
930 981 726
687 27 34
773 209 830
928 653 493
158 287 290
438 267 228
974 896 206
250 108 463
732 341 325
111 660 649
792 951 465
670 176 23
204 725 851
772 570 469
980 664 732
205 687 730
933 445 635
664 272 320
669 850 137
463 276 929
348 49 234
143 119 682
255 176 109
57 42 744
336 725 834
288 22 728
530 814 891
28 950 832
262 539 236
587 990 573
625 914 976
596 296 822
206 379 961
60 123 533
62 676 369
828 897 983
701 471 631
156 83 582
591 64 916
556 729 835
942 329 329
410 911 759
611 465 977
811 761 428
364 342 15
8 772 152
327 843 994
871 31 399
582 825 551
237 598 180
622 974 274
551 877 680
765 930 865
948 6 724
760 588 357
851 740 910
932 104 93
749 249 618
832 470 859
119 550 269
620 988 127
108 464 612
663 748 555
468 563 966
68 130 434
431 412 980
47 978 896
474 540 212
964 390 696
699 747 260
904 978 576
345 154 830
224 549 263
148 13 426
633 476 206
105 146 195
266 271 258
571 4 452
256 799 1
100 167 302
419 606 694
430 911 128
270 94 912
191 739 741
656 834 588
741 859 323
561 403 42
426 716 157
415 638 202
640 908 104
19 846 570
571 277 151
562 723 260
118 545 33
833 8 326
463 574 959
875 672 836
453 832 736
741 785 969
165 479 505
204 631 885
597 54 194
729 258 384
335 24 121
41 363 369
720 826 131
707 487 293
895 83 994
673 595 73
201 685 647
969 750 436
406 483 325
614 423 815
647 948 622
626 823 291
441 678 852
397 990 929
227 646 999
504 477 52
807 341 707
246 918 306
847 179 213
776 325 254
197 67 336
424 821 114
987 440 381
359 255 547
404 749 223
940 694 40
766 802 850
918 611 465
277 622 640
853 626 344
479 330 394
412 695 952
164 389 558
590 895 42
960 554 580
26 314 212
753 441 312
571 916 742
634 698 874
660 826 18
71 41 950
352 650 960
819 362 274
310 613 890
80 679 245
86 731 713
487 235 210
62 841 139
9 959 892
443 519 194
236 561 657
981 437 476
803 128 617
112 684 528
684 672 531
226 697 105
640 618 101
506 876 187
916 258 332
966 578 665
607 548 826
635 572 443
438 23 656
909 427 816
667 264 744
867 885 88
640 346 494
687 626 308
312 453 456
706 647 530
440 849 747
911 49 758
577 46 247
641 82 929
738 215 244
84 830 486
848 754 818
775 109 239
356 510 574
654 616 268
464 532 120
661 585 44
779 4 140
894 185 895
735 510 123
564 36 906
708 734 327
966 300 393
712 756 859
549 531 869
624 301 843
587 29 477
657 187 23
674 192 511
740 46 729
336 108 906
128 292 411
845 680 296
555 469 241
614 369 283
960 561 752
123 594 990
607 183 495
276 292 826
213 42 447
615 864 749
195 406 141
858 708 55
244 564 486
620 293 489
409 930 997
746 183 879
411 239 312
79 796 769
64 215 399
687 236 154
699 856 176
630 920 301
37 284 288
261 18 898
634 656 30
165 311 687
513 601 879
913 282 268
226 760 733
323 771 935
647 62 239
792 790 625
202 375 325
111 910 506
670 735 597
561 586 965
151 782 568
429 369 973
91 627 622
372 860 658
401 208 395
979 356 676
744 783 412
303 908 895
96 284 169
700 416 943
302 970 572
688 199 670
485 499 820
845 200 586
911 290 972
898 173 237
914 455 158
589 176 543
664 865 95
250 179 377
902 755 588
342 829 909
367 503 817
1 371 478
222 645 377
454 643 318
440 704 581
833 977 167
550 809 967
592 103 79
159 473 628
508 612 611
906 496 222
991 715 733
280 109 226
969 286 735
210 894 121
651 667 472
332 576 907
932 743 835
985 474 792
316 86 60
776 419 270
175 653 63
25 521 591
444 898 78
843 830 439
972 951 934
174 307 586
209 288 993
875 836 83
511 462 614
880 385 620
791 755 845
958 439 977
570 142 139
300 907 533
944 601 474
739 427 960
857 595 929
904 403 529
48 963 784
340 104 798
499 368 147
784 347 829
391 842 114
526 339 139
379 143 836
804 337 267
69 294 498
64 916 651
726 498 489
817 263 150
140 421 632
834 348 731
481 357 347
387 17 763
530 311 566
813 160 869
867 732 702
406 841 747
286 306 145
732 116 605
573 466 83
768 968 907
197 355 901
765 346 785
451 570 24
985 532 694
716 669 787
222 260 307
20 58 752
242 760 757
284 89 311
862 444 233
397 852 113
375 226 857
88 928 931
683 180 778
206 963 331
796 359 147
396 47 930
811 665 459
841 73 913
116 454 90
258 732 920
570 915 867
19 244 658
376 313 65
920 456 779
988 576 264
860 542 416
301 877 238
598 865 943
234 427 890
982 540 954
878 42 961
968 676 49
162 344 331
293 311 814
759 887 57
590 35 869
584 176 675
374 371 331
270 838 414
801 915 309
458 294 566
705 157 613
840 409 580
753 223 245
614 872 661
584 163 805
690 337 637
972 799 320
809 340 781
105 657 500
821 152 850
661 206 951
339 850 475
873 231 541
758 654 16
549 930 18
882 470 570
218 637 409
412 611 344
475 546 270
666 228 218
649 918 449
20 213 249
119 177 380
651 497 569
385 698 600
95 418 544
966 122 333
911 623 70
885 763 474
900 393 611
79 547 371
144 216 468
921 373 413
68 283 437
966 375 83
635 122 609
594 425 412
561 680 359
497 813 857
642 362 971
173 814 783
973 94 580
474 249 363
833 991 523
89 450 687
901 98 274
801 246 520
128 150 260
490 577 21
732 263 379
136 347 60
89 300 718
744 335 464
10 792 532
682 442 225
595 508 15
426 613 455
359 876 51
540 218 317
895 121 916
51 527 888
409 861 573
663 288 674
763 467 703
768 582 21
29 58 283
499 482 68
468 945 265
875 571 411
581 337 635
159 180 948
464 822 941
110 138 685
940 222 622
242 19 401
753 874 292
206 527 499
712 529 86
556 237 927
161 358 810
488 560 107
951 259 422
181 618 347
798 709 917
702 446 465
235 466 732
465 536 399
47 682 138
586 685 552
303 298 812
396 550 901
483 447 158
553 988 918
258 253 253
480 190 727
793 388 130
524 851 458
907 98 769
537 765 440
724 332 447
949 729 105
641 207 666
794 873 112
392 757 248
511 846 905
968 34 208
59 615 418
608 69 529
427 94 36
545 635 757
445 189 782
691 489 483
830 508 420
248 35 849
243 542 138
837 491 491
169 262 513
403 309 127
399 476 98
2 603 587
330 343 722
823 640 777
87 779 758
272 126 705
991 712 454
796 891 206
934 56 517
263 103 16
153 834 997
147 197 351
84 482 733
353 548 424
710 355 166
564 702 533
615 545 376
837 113 602
624 911 589
848 613 718
605 982 888
531 543 508
611 549 188
775 226 768
471 39 982
630 706 593
642 5 415
15 415 944
911 793 103
364 660 391
505 878 465
679 475 667
419 422 173
623 179 518
169 674 218
180 619 602
778 40 752
878 499 498
343 148 717
417 315 318
103 57 40
671 710 555
308 805 839
535 568 664
75 223 575
450 266 658
707 565 811
177 738 188
356 967 101
898 829 24
35 340 747
351 726 146
532 38 102
500 178 569
502 156 615
339 868 203
448 681 481
312 950 781
548 790 28
201 263 408
718 829 316
658 134 579
139 219 770
755 359 767
744 963 825
174 868 307
748 734 850
459 621 821
861 893 731
405 576 694
196 552 183
326 243 339
940 482 170
855 652 709
804 818 111
777 708 985
982 351 809
980 508 455
210 597 31
387 826 678
382 131 435
740 103 790
195 834 736
493 462 421
690 299 375
384 397 597
162 316 313
26 534 976
940 425 678
217 910 12
314 219 367
63 690 197
735 227 128
642 783 323
651 437 401
958 183 850
424 459 242
156 590 805
503 492 988
637 644 281
792 138 11
824 390 412
160 749 451
972 361 874
979 192 405
123 314 620
973 820 401
733 821 665
141 650 643
941 624 448
423 703 964
255 346 690
879 304 341
522 722 926
653 65 73
171 496 106
481 486 537
524 251 5
459 380 704
244 249 540
307 461 477
86 914 35
702 474 293
429 563 155
864 706 147
649 5 369
638 596 734
764 445 284
275 287 728
786 235 632
921 101 966
790 859 129
567 858 484
382 366 748
206 448 82
756 356 350
198 869 740
917 596 205
683 574 208
886 212 381
135 537 959
389 361 957
789 160 758
857 301 705
854 541 885
611 863 422
533 738 257
483 9 165
115 987 448
80 818 227
34 468 696
569 243 480
470 838 653
627 672 843
945 452 860
537 427 215
233 138 646
913 79 478
450 499 302
914 898 212
856 386 519
786 206 854
313 920 330
829 323 917
454 799 812
954 623 355
17 691 309
663 700 313
42 953 14
605 231 592
722 919 973
287 787 746
80 609 254
393 447 790
274 467 46
170 144 629
637 362 680
362 239 838
455 16 68
434 61 500
93 664 635
544 917 686
666 110 974
736 626 641
166 859 299
633 776 13
114 436 938
859 346 616
440 798 662
95 274 687
767 173 264
719 244 81
4 428 71
291 936 877
239 761 618
774 758 573
154 764 578
443 524 83
297 55 237
354 449 816
560 641 441
151 849 483
863 51 977
907 817 299
936 629 424
162 189 247
639 526 538
822 709 331
23 296 558
176 288 963
70 462 638
483 680 378
429 596 269
590 903 871
386 990 678
256 56 723
243 660 684
88 849 196
661 749 334
647 949 54
449 949 386
59 671 814
780 621 48
88 242 752
100 38 503
623 507 832
562 785 766
958 14 760
180 580 671
603 427 594
231 404 745
219 413 907
602 778 717
847 935 961
710 736 190
446 500 112
473 296 937
955 337 365
917 212 3
539 208 711
935 917 465
706 587 64
141 6 950
740 37 725
779 954 104
498 988 334
307 340 850
767 819 711
248 525 45
234 391 266
30 120 257
673 907 749
535 627 69
372 692 973
660 497 627
698 769 119
76 691 422
225 354 123
920 182 38
46 58 586
723 267 317
301 650 182
330 698 257
766 719 44
656 619 839
40 198 417
184 881 912
705 417 574
201 632 150
787 308 789
765 718 838
372 679 855
46 661 437
78 409 608
850 959 54
391 252 932
714 489 108
911 450 657
75 776 694
465 687 394
260 601 800
702 168 588
160 956 993
15 439 550
547 860 695
224 11 263
355 566 446
676 526 411
188 900 715
325 155 698
386 700 161
643 55 968
649 332 496
325 726 179
738 291 20
9 442 209
286 224 111
796 975 348
632 195 212
944 676 500
406 290 878
711 390 539
945 805 382
249 16 368
396 595 23
377 102 757
891 114 114
590 696 590
768 948 990
49 861 118
341 752 951
719 225 40
981 643 964
52 610 304
260 701 470
678 333 768
764 321 439
843 110 560
903 936 544
290 349 944
230 366 173
58 728 776
627 556 495
574 624 310
297 350 9
763 492 888
435 405 601
968 235 860
423 223 747
286 271 524
579 98 716
364 630 42
438 558 778
989 357 812
628 752 399
438 889 691
482 847 70
482 11 250
475 694 43
806 267 24
9 906 538
560 656 265
641 10 316
321 34 457
671 841 244
406 564 699
588 374 430
389 150 959
378 324 940
76 617 48
485 92 241
323 314 568
566 136 168
425 878 203
513 263 632
366 351 4
386 259 309
520 136 585
987 179 908
499 56 194
680 692 831
896 813 171
55 301 770
923 187 307
929 172 307
143 17 223
358 574 341
857 94 979
2 119 790
590 215 853
647 632 156
655 684 821
743 938 707
69 866 645
397 213 324
907 394 599
733 62 528
531 887 378
200 300 847
405 402 623
893 644 274
245 139 245
568 575 843
326 486 727
900 984 395
245 265 675
1 276 795
724 894 280
475 986 879
800 787 849
489 916 804
955 882 357
533 268 654
343 573 623
682 915 267
289 17 119
528 965 505
431 178 586
586 27 108
799 733 667
461 536 149
70 238 633
493 700 250
273 129 260
972 192 185
674 367 144
260 493 724
138 988 283
732 789 81
658 744 213
546 605 734
850 766 976
788 943 774
854 827 632
672 782 190
886 100 999
292 133 767
900 710 170
227 925 613
529 546 285
302 45 644
904 907 110
551 524 448
87 700 270
307 933 150
827 666 766
77 425 234
384 10 265
556 219 66
967 781 660
576 219 205
72 624 272
801 493 728
937 813 958
749 980 451
532 642 864
805 854 545
303 592 731
309 515 296
214 34 441
248 877 637
759 383 519
786 421 126
465 793 648
823 833 485
466 581 422
797 680 958
963 983 547
50 370 542
896 985 435
101 596 285
71 860 797
439 289 911
117 638 606
680 253 284
291 346 116
354 428 877
22 437 449
410 431 666
309 654 407
927 858 26
908 661 643
523 76 982
420 445 17
483 706 694
856 225 972
845 76 964
68 580 779
708 103 633
585 76 252
747 112 503
854 917 360
218 517 399
44 85 115
441 415 425
272 480 217
574 379 354
847 554 225
932 699 506
413 15 820
564 792 517
391 911 29
347 95 363
734 418 263
972 299 992
539 118 9
776 844 163
156 11 169
951 347 161
422 875 398
936 893 879
915 721 373
604 451 191
273 165 53
376 56 524
875 864 522
299 408 297
335 812 959
38 698 291
458 966 114
728 219 323
926 815 891
469 81 416
142 688 280
204 294 526
788 221 342
947 28 889
180 788 46
171 539 565
196 258 197
356 85 437
983 782 110
414 985 443
965 436 487
984 329 297
471 435 507
3 741 451
458 749 953
669 958 546
823 596 74
210 15 103
849 56 460
168 760 91
864 565 349
726 452 821
702 726 349
905 445 924
745 296 108
827 950 915
508 565 284
562 528 822
238 309 129
493 223 108
909 405 671
971 856 742
858 540 658
697 43 977
694 669 59
386 883 103
49 615 652
409 603 811
504 323 395
199 834 596
611 205 410
649 990 387
750 429 901
925 462 176
251 953 776
839 625 533
717 782 188
647 474 709
140 775 869
664 849 6
933 644 667
185 60 592
30 634 756
798 843 841
686 430 825
472 218 165
588 132 74
460 814 715
88 252 235
373 404 844
160 294 690
263 786 513
284 659 591
657 362 233
22 622 399
579 645 76
703 526 376
606 991 245
850 308 860
427 58 756
583 675 742
207 780 692
323 355 755
71 841 500
794 102 833
683 494 85
298 34 777
462 190 266
906 977 843
533 18 486
794 552 890
657 748 107
948 572 551
119 630 295
831 137 434
358 472 490
406 977 747
399 459 786
817 14 729
318 855 383
317 606 738
561 309 497
768 337 382
740 623 931
467 154 330
410 396 572
908 921 533
805 263 650
337 410 435
47 60 108
73 609 96
721 230 884
776 890 251
151 384 549
409 449 811
248 531 239
604 197 964
599 267 915
642 676 917
589 795 140
656 819 812
615 95 316
983 469 629
756 163 595
727 843 872
986 257 838
287 746 155
37 446 301
53 103 748
399 901 432
76 131 163
495 38 790
288 487 574
575 554 832
633 677 870
337 93 223
656 457 353
855 120 848
183 295 745
358 9 397
737 615 607
970 698 192
852 917 681
158 24 77
309 352 139
893 465 518
626 463 249
560 441 906
656 769 197
747 160 883
529 406 974
636 181 616
163 834 167
793 430 943
448 230 124
125 621 969
918 40 766
607 182 648
545 829 947
215 547 125
692 752 137
553 771 89
